RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,JoinDate,Exited,ChurnDate
7608,15642209,Jones,697,France,Male,58,42,49448.97276123986,2,0,1,49898.60809865243,2020-04-01,0,
7609,15642210,Jones,570,Germany,Male,67,29,125815.79457816767,4,1,1,91819.33256860367,2019-07-08,1,2023-02-20
7610,15642211,Williams,487,Spain,Female,62,34,31019.83660343277,4,0,0,148596.0713978095,2019-10-18,0,
7611,15642212,Johnson,831,Germany,Male,37,44,152910.16987194325,2,1,0,96454.98195382334,2023-03-24,0,
7612,15642213,Jones,575,France,Female,88,3,24405.32194994935,3,0,1,126069.65894604834,2023-11-24,0,
7613,15642214,Williams,546,Spain,Male,53,12,125838.25143873079,2,0,0,86758.9994280385,2021-07-08,0,
7614,15642215,Smith,623,Germany,Female,89,46,115411.62416077779,2,0,0,67714.54813295252,2019-10-19,0,
7615,15642216,Brown,317,France,Female,87,5,27947.73685083071,1,1,0,23371.71675315797,2021-01-25,0,
7616,15642217,Johnson,707,Spain,Male,41,17,109833.93867770435,1,0,0,96370.96339819963,2023-07-17,0,
7617,15642218,Williams,710,Germany,Male,53,7,169451.7033221499,2,1,1,91375.36971454098,2022-07-30,0,
7618,15642219,Brown,424,France,Male,22,40,148678.5360229694,2,0,0,102891.69968158097,2023-04-17,0,
7619,15642220,Brown,619,France,Female,37,19,114511.77037948174,4,1,0,21174.829602435944,2020-01-12,1,2022-03-13
7620,15642221,Williams,452,Germany,Female,70,20,91236.27319335015,3,1,1,113125.14861159548,2023-08-09,0,
7621,15642222,Williams,319,Spain,Male,57,31,14347.076519811015,4,0,1,41261.1049794682,2022-03-25,0,
7622,15642223,Williams,546,Germany,Female,67,31,238974.38481329742,1,0,0,109320.62458081506,2020-05-22,0,
7623,15642224,Jones,689,France,Male,91,1,100676.93234382253,3,1,1,81573.54209232023,2022-12-07,0,
7624,15642225,Smith,646,France,Male,84,41,104119.29806366605,3,0,1,27879.087932229937,2020-06-11,0,
7625,15642226,Jones,775,Spain,Male,52,1,32085.704820638548,1,0,1,49806.78731113704,2022-10-10,0,
7626,15642227,Brown,502,Germany,Male,81,40,133167.0534823249,4,0,1,66443.7567447481,2020-07-12,0,
7627,15642228,Brown,308,Spain,Female,54,31,244805.24928202937,2,0,1,62002.47602576745,2023-11-22,0,
7628,15642229,Brown,830,Spain,Male,62,21,63256.36974562948,2,0,0,128634.76913229552,2022-04-25,0,
7629,15642230,Williams,402,France,Female,55,25,78334.05549925962,3,1,1,27945.686658771192,2021-11-20,0,
7630,15642231,Johnson,545,Germany,Male,44,40,59053.62817010318,3,1,0,99883.06268257428,2019-09-17,0,
7631,15642232,Jones,618,Germany,Male,82,44,216646.3961671621,2,0,0,166956.8991637563,2020-02-25,1,2021-01-14
7632,15642233,Johnson,650,France,Female,90,9,118802.48349275929,3,1,1,71386.41816321117,2023-04-02,0,
7633,15642234,Smith,533,France,Female,20,38,205880.87210635078,2,0,0,128866.15818354541,2023-04-24,1,2025-03-09
7634,15642235,Smith,336,Germany,Male,76,44,212521.7109288263,1,1,0,186026.0099587662,2019-10-31,1,2022-01-23
7635,15642236,Jones,644,Spain,Male,47,4,187272.41778305286,1,1,0,161935.15069970267,2021-07-30,1,2022-04-08
7636,15642237,Brown,591,Spain,Female,33,11,65261.04306531549,2,0,1,169649.5332350482,2021-11-28,0,
7637,15642238,Smith,316,Germany,Female,46,40,8815.92534523068,3,1,1,98833.45043036145,2023-02-21,1,2023-06-05
7638,15642239,Johnson,389,Spain,Female,87,40,35822.34637169743,1,1,1,35060.14605879476,2023-07-26,0,
7639,15642240,Johnson,647,Spain,Male,95,31,174237.41192155963,2,1,0,107608.90387389841,2020-06-25,0,
7640,15642241,Williams,743,France,Male,91,49,185137.53427721036,2,0,1,33120.03131387269,2023-08-21,0,
7641,15642242,Brown,552,Spain,Male,41,39,191594.17661937364,3,1,0,109511.89607844342,2022-07-25,0,
7642,15642243,Williams,483,France,Male,24,17,60992.32269617633,3,0,0,109482.79994570233,2022-05-11,0,
7643,15642244,Jones,589,Spain,Female,66,9,38259.00298407292,4,0,1,167088.4130585895,2021-12-25,0,
7644,15642245,Smith,514,Germany,Female,80,22,230765.37451536467,3,1,0,118362.33894613046,2019-04-18,0,
7645,15642246,Williams,457,France,Female,63,0,166052.8979660582,1,0,0,38123.58675169957,2019-09-25,0,
7646,15642247,Williams,692,Germany,Female,65,41,185490.70041647946,1,0,1,102257.31735773874,2019-08-10,0,
7647,15642248,Jones,319,France,Female,42,36,23476.226212666847,1,0,1,151811.66884283826,2023-04-03,0,
7648,15642249,Johnson,770,Spain,Female,60,17,103114.70824930619,2,1,0,38783.85282882357,2022-01-18,1,2022-05-29
7649,15642250,Johnson,730,Germany,Male,72,29,15826.974188923343,2,0,1,108207.8783865848,2020-11-23,0,
7650,15642251,Jones,367,France,Male,51,18,164437.93157699806,2,1,1,110870.87690675701,2019-09-12,0,
7651,15642252,Johnson,376,Germany,Female,82,44,122339.56983351971,1,1,0,187590.37120502346,2023-01-18,1,2027-05-22
7652,15642253,Jones,401,Germany,Female,45,37,112865.97995444697,4,0,1,159892.70556064628,2019-09-10,0,
7653,15642254,Johnson,506,Spain,Male,58,16,225726.83385034237,2,0,1,63999.59388108433,2019-09-14,0,
7654,15642255,Jones,512,France,Female,46,27,185029.65106644222,4,1,0,165398.70705952076,2020-01-18,1,2024-08-26
7655,15642256,Johnson,378,Spain,Male,49,21,241063.30700865536,2,1,0,97170.61213363576,2020-03-17,1,2024-12-20
7656,15642257,Williams,412,Germany,Male,86,45,11567.338996869597,1,0,1,109759.25595981724,2020-08-21,0,
7657,15642258,Williams,432,France,Female,51,37,153919.38817203586,4,0,0,86617.86776351382,2022-01-18,0,
7658,15642259,Johnson,496,Germany,Female,76,31,157554.2976139438,2,1,1,36333.48960513802,2023-11-08,1,2026-05-10
7659,15642260,Jones,324,Germany,Male,78,24,6635.783964046571,1,1,0,198209.11520961366,2020-01-25,0,
7660,15642261,Williams,771,France,Male,69,47,196770.25942547503,2,0,0,35573.68839694251,2020-08-04,0,
7661,15642262,Smith,842,Germany,Female,80,8,38403.72122114333,3,1,1,35024.09070938738,2021-12-03,0,
7662,15642263,Johnson,589,France,Male,43,35,175318.00768454396,1,1,0,41535.047899834375,2023-10-02,0,
7663,15642264,Smith,555,France,Female,94,49,9455.985324548526,2,1,0,69836.34286144318,2023-08-15,0,
7664,15642265,Smith,505,France,Male,29,36,153421.86137629615,4,0,0,118113.15549636973,2020-08-20,1,2021-03-10
7665,15642266,Brown,774,Germany,Female,39,0,130195.19918084882,2,1,1,159388.21821395017,2019-01-19,0,
7666,15642267,Smith,367,Spain,Male,90,28,120819.23735160349,4,0,1,157478.5390326131,2022-01-29,0,
7667,15642268,Smith,514,Germany,Female,73,14,91666.34142346292,3,0,0,110356.49847558107,2020-08-29,0,
7668,15642269,Brown,721,Germany,Female,23,43,105059.48484631172,3,0,1,172234.57594716587,2023-11-25,0,
7669,15642270,Brown,838,France,Female,53,45,119223.56940668993,4,1,1,23796.105496446868,2022-10-12,0,
7670,15642271,Brown,761,Spain,Female,91,28,74422.37760424844,2,0,1,27243.362136486045,2023-04-15,1,2026-03-07
7671,15642272,Jones,754,France,Female,76,20,233822.21522991612,4,0,1,136249.47040193126,2023-11-20,1,2028-01-30
7672,15642273,Brown,600,Germany,Male,76,11,241250.39277404433,3,0,0,103675.61617007869,2019-02-02,0,
7673,15642274,Jones,587,Spain,Male,85,25,74975.70307263827,3,1,1,110843.74805702596,2022-06-06,0,
7674,15642275,Johnson,301,France,Female,69,44,194672.93477321634,3,1,0,59258.46146173657,2023-03-28,0,
7675,15642276,Jones,319,Germany,Male,85,30,187904.70436951658,4,1,0,170703.40158482335,2023-07-12,1,2028-03-20
7676,15642277,Johnson,776,Germany,Male,94,34,218895.60099337276,3,1,1,110571.14936339634,2021-05-11,0,
7677,15642278,Brown,790,Spain,Female,97,13,961.4434011901707,2,1,0,57947.528216368344,2019-06-04,1,2020-08-01
7678,15642279,Brown,556,Germany,Male,68,6,84529.49868772938,4,1,1,44911.31115750537,2022-12-17,0,
7679,15642280,Johnson,752,Germany,Male,85,2,36246.95233667027,3,1,0,199163.4796103652,2021-06-23,0,
7680,15642281,Williams,737,Germany,Male,43,40,97714.56321579427,4,0,0,150935.67780802975,2022-06-23,0,
7681,15642282,Jones,697,Germany,Female,90,3,143907.0257897403,3,0,0,115877.832591425,2020-02-09,0,
7682,15642283,Smith,452,Spain,Male,58,1,227212.2289881803,1,1,1,121967.65993543096,2021-04-23,1,2025-11-27
7683,15642284,Brown,521,Germany,Male,92,34,209903.5099402393,3,1,1,39849.70092830791,2023-11-18,0,
7684,15642285,Jones,735,Germany,Female,22,32,124755.59275240902,2,0,1,149872.28853475105,2023-04-14,0,
7685,15642286,Jones,435,Germany,Male,70,36,5875.531037190323,1,1,1,185464.76457313896,2022-03-30,0,
7686,15642287,Brown,827,Spain,Female,55,40,75223.40506643835,4,1,0,181495.88234983434,2021-01-16,0,
7687,15642288,Johnson,578,Spain,Male,70,49,26652.52117141295,3,0,0,161819.15803552285,2023-09-22,0,
7688,15642289,Brown,784,France,Female,73,12,162658.26666232714,1,1,1,137488.56369719817,2022-02-14,0,
7689,15642290,Jones,845,Spain,Female,36,6,173857.04478762124,4,1,0,68098.44288687925,2019-09-28,0,
7690,15642291,Williams,544,Germany,Female,82,38,162200.61193020284,1,0,0,82047.41748878323,2021-02-08,0,
7691,15642292,Johnson,317,Spain,Male,86,46,68679.24208599502,2,1,1,169723.92713622507,2023-09-12,0,
7692,15642293,Brown,442,Spain,Female,70,26,229877.17987138455,4,1,1,149007.9693326839,2023-02-19,0,
7693,15642294,Smith,800,Spain,Male,36,48,147126.5616333784,2,1,1,198270.59924297355,2019-06-21,0,
7694,15642295,Brown,826,Germany,Male,83,2,149312.16871276248,3,1,0,35330.05205539896,2019-10-01,0,
7695,15642296,Jones,392,France,Male,65,16,203889.3287577729,4,0,1,82609.89325069607,2019-09-16,0,
7696,15642297,Jones,682,France,Male,83,24,17311.165434202692,1,1,1,178339.4160542062,2022-03-04,0,
7697,15642298,Smith,578,France,Female,90,29,52401.9517443034,1,0,0,24665.84283893557,2023-09-03,0,
7698,15642299,Johnson,748,France,Female,35,13,147395.36483272092,4,1,0,80473.5291463407,2023-10-12,0,
7699,15642300,Jones,587,Spain,Female,97,28,152608.20081950296,1,0,0,195359.52544839756,2023-11-07,0,
7700,15642301,Johnson,775,France,Male,56,4,116691.36136849348,4,1,0,118398.44002100265,2020-02-26,0,
7701,15642302,Johnson,470,Spain,Female,90,6,194984.60417780263,2,0,1,75487.11199773087,2022-12-15,0,
7702,15642303,Brown,824,Spain,Male,68,18,86405.86258451977,2,1,1,187424.1716683248,2022-04-24,1,2024-09-02
7703,15642304,Johnson,671,France,Male,40,32,2808.475396541277,2,1,1,82469.42831607824,2019-12-30,0,
7704,15642305,Jones,692,Germany,Female,50,20,84989.81963974856,2,1,1,44025.977985907455,2023-06-19,0,
7705,15642306,Jones,484,France,Female,77,20,241470.11354117648,3,1,0,124257.29492427871,2020-01-13,0,
7706,15642307,Williams,809,France,Male,76,16,194758.90284305174,4,0,1,148578.4413043044,2023-03-27,0,
7707,15642308,Johnson,731,Spain,Male,43,22,79562.88405318814,4,1,1,34279.928583964225,2020-08-02,0,
7708,15642309,Williams,508,Spain,Female,34,26,55612.344850199916,3,1,1,131976.48753296945,2021-06-09,1,2024-04-07
7709,15642310,Brown,628,France,Female,70,30,202567.00472277336,1,0,1,86931.7741442456,2020-12-22,0,
7710,15642311,Williams,660,France,Female,95,14,49974.42718078324,3,0,1,42428.291466436116,2022-05-04,0,
7711,15642312,Johnson,743,Germany,Male,94,39,145049.56761423714,1,1,0,134434.37148948867,2021-05-30,0,
7712,15642313,Jones,740,Germany,Male,60,39,126990.1328109128,1,1,1,68435.60286473445,2022-01-26,0,
7713,15642314,Brown,668,Germany,Female,65,0,105667.28044136189,2,1,1,50548.41400348914,2020-08-27,0,
7714,15642315,Johnson,405,Spain,Male,99,19,106490.34107277308,4,1,0,36873.43691684271,2019-01-22,1,2019-08-06
7715,15642316,Brown,624,Germany,Male,37,40,175590.20411970044,2,0,0,92244.05448997955,2023-01-13,1,2023-12-08
7716,15642317,Smith,531,Spain,Female,52,33,25709.248596948288,3,1,1,131728.50263151247,2022-04-10,0,
7717,15642318,Johnson,548,Spain,Female,50,0,98806.45856687587,3,1,0,195586.30134874946,2020-01-18,1,2020-06-13
7718,15642319,Smith,616,France,Male,98,31,242095.3306308022,3,0,0,80846.9224411035,2019-05-14,0,
7719,15642320,Williams,563,Germany,Male,93,47,194539.8600823981,1,0,0,130249.30207754087,2022-12-20,0,
7720,15642321,Johnson,802,France,Female,19,21,5258.267246731063,1,1,1,41167.28004416576,2021-11-14,0,
7721,15642322,Smith,562,France,Female,51,28,111764.10373477338,2,1,0,188498.60847427664,2020-05-17,0,
7722,15642323,Jones,715,Spain,Female,93,44,29298.54462509729,3,0,1,153316.46130840544,2022-04-23,1,2023-10-16
7723,15642324,Williams,369,Germany,Female,49,10,121178.06700707733,4,1,1,148081.44073363044,2022-01-13,1,2023-10-16
7724,15642325,Johnson,533,France,Female,38,32,25895.773168694068,2,0,0,118584.22585030564,2023-05-10,1,2026-09-19
7725,15642326,Johnson,731,Spain,Male,22,37,97303.60923490477,3,1,1,121411.24495021813,2023-11-22,0,
7726,15642327,Jones,353,France,Female,45,0,136248.95367958554,3,0,1,100418.9522433353,2019-05-24,0,
7727,15642328,Jones,469,Germany,Female,65,37,91827.17622585101,2,1,0,28216.604816768937,2023-08-30,0,
7728,15642329,Smith,335,Spain,Male,86,8,144643.9882401301,1,0,0,32689.915345195353,2022-12-06,0,
7729,15642330,Smith,558,Germany,Female,87,12,246262.04565084825,3,0,1,54541.264103137124,2019-08-12,0,
7730,15642331,Smith,550,France,Male,57,47,61446.65884972212,2,1,1,53869.280787434705,2019-08-08,0,
7731,15642332,Brown,312,Spain,Female,23,23,141126.9848649811,3,1,0,30296.070538395288,2019-06-28,1,2020-01-02
7732,15642333,Williams,840,France,Male,31,35,117831.24843205062,1,1,1,109400.40856991091,2023-07-13,1,2027-06-19
7733,15642334,Johnson,356,France,Male,84,19,202316.09346901573,2,0,0,111601.66018577096,2020-03-08,0,
7734,15642335,Williams,460,Germany,Female,28,42,78720.54596683523,1,0,1,127891.94545644219,2019-09-22,0,
7735,15642336,Jones,736,Spain,Female,56,44,159503.6100854773,3,0,1,161703.67574606306,2021-08-11,0,
7736,15642337,Williams,529,France,Male,58,0,173239.61948351207,4,0,1,188486.5761992378,2020-03-04,0,
7737,15642338,Williams,492,Germany,Male,41,34,243915.00956519475,1,0,0,190650.4661178471,2023-08-13,0,
7738,15642339,Smith,656,Germany,Female,60,42,37816.18266435668,4,0,1,181947.44202313427,2020-02-20,0,
7739,15642340,Jones,651,Spain,Male,99,19,249572.68642797056,3,1,1,153487.28806137136,2023-01-16,0,
7740,15642341,Williams,557,France,Male,91,39,180302.41699008184,3,1,0,140673.61156195344,2020-12-27,0,
7741,15642342,Johnson,592,Spain,Male,43,0,114084.5051860107,3,0,0,41157.713688347976,2019-07-16,0,
7742,15642343,Smith,685,Spain,Female,46,45,65890.80870018665,2,0,0,138149.87550644824,2023-04-27,1,2026-10-28
7743,15642344,Williams,533,France,Male,19,49,157175.48800305094,1,0,1,48238.46003386684,2021-12-12,0,
7744,15642345,Jones,595,Spain,Female,47,5,35448.24788262133,1,1,1,154202.4138177548,2020-04-24,1,2023-04-20
7745,15642346,Johnson,836,Spain,Male,91,40,236694.50371438565,2,1,1,49161.8595053091,2023-01-06,0,
7746,15642347,Jones,678,Spain,Male,93,25,46106.28452334295,2,0,0,142670.22146770888,2022-09-15,0,
7747,15642348,Jones,509,Germany,Female,74,28,193575.8542511866,1,0,0,33004.59646930005,2022-06-28,0,
7748,15642349,Jones,838,France,Female,76,40,86286.61433306927,3,1,1,76417.54060960154,2021-06-08,0,
7749,15642350,Brown,477,Spain,Female,36,14,53961.39354968069,1,0,1,87352.6344411078,2023-12-12,0,
7750,15642351,Johnson,371,Germany,Male,71,36,202166.30482955804,3,0,0,76460.09101274554,2021-07-13,0,
7751,15642352,Jones,807,Germany,Male,87,18,221959.30293587604,4,1,0,75938.92884564612,2019-05-03,0,
7752,15642353,Brown,521,Spain,Female,40,8,1405.2797915797278,4,0,0,115838.83303614172,2022-11-11,0,
7753,15642354,Smith,527,France,Male,50,40,243537.8741873729,3,0,1,168247.86517395408,2022-09-24,1,2024-01-29
7754,15642355,Brown,532,Germany,Female,83,16,105479.79482654617,1,0,1,177200.67582949804,2021-02-16,0,
7755,15642356,Smith,567,Spain,Male,96,31,24019.132148151046,2,1,1,33225.83894103015,2019-12-14,1,2024-01-06
7756,15642357,Brown,553,France,Female,28,27,113311.31640233901,2,0,0,54627.06861029244,2019-01-29,0,
7757,15642358,Jones,305,France,Female,35,14,29642.01784150222,4,1,1,75673.69767278325,2021-09-01,1,2026-06-30
7758,15642359,Brown,346,Spain,Male,82,41,64695.370201022786,3,0,1,143077.97503405108,2019-02-04,1,2023-10-02
7759,15642360,Brown,706,Germany,Female,49,27,139377.6555492988,1,1,1,92438.63363835037,2023-03-22,0,
7760,15642361,Jones,553,France,Female,21,8,89799.36524375778,4,0,0,105820.54879567747,2022-11-20,0,
7761,15642362,Smith,748,France,Female,53,26,56961.02619455354,1,1,1,161197.9648049854,2020-09-14,0,
7762,15642363,Jones,358,France,Female,74,18,49120.62444060319,2,1,0,135544.0146640336,2022-08-10,0,
7763,15642364,Johnson,692,France,Female,50,6,159147.31788881932,1,0,1,125742.34524511069,2020-08-11,0,
7764,15642365,Brown,490,Germany,Male,31,24,227422.27895687651,2,0,1,124395.60039919744,2022-10-04,0,
7765,15642366,Johnson,564,Germany,Female,65,29,14106.273700690008,3,1,0,55886.33583351674,2022-03-16,1,2022-07-27
7766,15642367,Jones,442,Spain,Male,54,12,61056.31162823807,4,1,1,39928.23500432566,2021-12-26,1,2024-10-02
7767,15642368,Jones,545,Spain,Female,22,1,166352.25938154955,1,0,0,78795.5683241983,2021-06-22,0,
7768,15642369,Williams,515,Germany,Male,67,17,246837.00636527443,1,0,1,158317.80773557446,2020-06-03,0,
7769,15642370,Johnson,736,Spain,Female,78,39,170337.37154184768,2,1,0,173584.3888778445,2019-05-02,0,
7770,15642371,Williams,775,France,Male,86,7,13155.947089832449,4,0,1,163535.84437861538,2019-12-06,0,
7771,15642372,Johnson,683,Germany,Female,55,19,44715.847114530836,3,0,1,48405.04085063338,2019-06-24,0,
7772,15642373,Williams,846,France,Female,63,8,86916.66064998278,3,1,1,185401.18394761812,2023-09-11,0,
7773,15642374,Williams,714,Germany,Male,32,12,39350.693587452995,4,1,0,89763.98210771213,2020-08-19,1,2024-01-17
7774,15642375,Johnson,431,Germany,Male,54,20,45569.10032335615,2,0,0,170778.71861268714,2020-03-26,0,
7775,15642376,Jones,697,Spain,Male,44,27,68413.54764721318,3,0,0,132705.2953926535,2020-07-10,0,
7776,15642377,Smith,806,Germany,Female,18,43,93193.995836268,1,1,0,162810.6465088428,2022-03-05,0,
7777,15642378,Jones,452,Spain,Male,46,6,97961.11623457735,1,0,0,25452.918103347212,2021-11-05,0,
7778,15642379,Smith,467,Germany,Female,89,30,124844.28244096327,2,0,0,98247.05739265791,2022-09-18,0,
7779,15642380,Johnson,529,France,Male,24,22,232058.95531149983,3,0,0,129146.70632918579,2022-05-03,0,
7780,15642381,Brown,703,France,Female,46,12,248337.3081403562,4,1,0,86572.26624697504,2023-02-28,0,
7781,15642382,Jones,443,France,Female,48,44,4928.583913864387,3,1,0,162091.06349289312,2019-01-09,0,
7782,15642383,Williams,830,France,Male,55,35,123442.11934577076,1,0,1,150251.28136539788,2019-11-30,0,
7783,15642384,Jones,367,France,Female,25,1,188020.16345927134,2,0,1,90167.42754905524,2022-09-18,0,
7784,15642385,Johnson,397,France,Female,54,33,18323.711425117574,4,1,1,99009.71315449596,2021-10-13,0,
7785,15642386,Brown,306,Germany,Male,76,4,235297.0972728183,2,0,1,108454.4133221402,2019-11-23,0,
7786,15642387,Brown,476,Spain,Male,96,1,234427.799324603,4,1,1,118121.67450547781,2019-01-15,0,
7787,15642388,Jones,505,Germany,Male,71,46,52098.22319848503,4,1,1,73692.86191880134,2021-04-18,1,2022-01-22
7788,15642389,Jones,598,France,Male,75,33,196436.3374914102,1,1,0,61233.70417939256,2023-06-26,0,
7789,15642390,Jones,528,France,Male,43,1,145366.46772669067,1,1,1,40292.28588527316,2019-08-14,1,2022-07-15
7790,15642391,Johnson,569,Germany,Female,65,19,8475.00547966515,4,0,0,45258.717595609756,2022-12-19,0,
7791,15642392,Smith,380,Spain,Female,28,7,74325.58021337373,3,1,1,104171.13181124156,2023-12-19,0,
7792,15642393,Smith,487,Spain,Female,40,22,65843.96953311264,4,1,1,139601.01353605304,2022-12-02,0,
7793,15642394,Williams,800,Spain,Female,51,36,219929.55229492078,4,1,1,139861.76765106546,2019-04-23,0,
7794,15642395,Johnson,786,Spain,Male,50,15,224375.1982531428,4,0,1,102168.99815358096,2022-12-22,0,
7795,15642396,Brown,787,France,Male,98,21,8616.74257745218,2,1,0,131382.25317814702,2019-01-01,0,
7796,15642397,Williams,777,France,Female,19,45,185352.926505652,1,0,0,192620.0796278369,2019-09-23,0,
7797,15642398,Brown,588,Spain,Female,78,7,29963.320418450567,4,1,1,196811.18828940747,2023-02-23,0,
7798,15642399,Brown,405,Germany,Female,21,42,197730.9589367076,2,0,0,172066.37524056036,2022-05-16,0,
7799,15642400,Jones,522,Germany,Female,29,42,211402.62291128314,2,0,0,184587.55871463564,2023-07-04,0,
7800,15642401,Brown,681,France,Female,46,25,14812.448763925846,3,0,1,44472.998853092984,2023-10-02,0,
7801,15642402,Brown,403,Germany,Male,59,39,81565.09736998318,1,0,0,70179.20579258031,2021-08-09,0,
7802,15642403,Johnson,413,France,Female,74,22,94923.59044591231,3,1,0,191717.03303913007,2022-10-24,0,
7803,15642404,Jones,807,France,Female,67,15,238787.15597763984,4,1,1,43448.70905803192,2019-11-02,0,
7804,15642405,Jones,354,Spain,Female,83,20,92729.72596820678,4,1,0,177429.60416127293,2019-01-12,0,
7805,15642406,Williams,420,Spain,Female,24,39,63999.22141018005,1,1,0,99057.99760313841,2022-09-30,0,
7806,15642407,Jones,516,Spain,Male,74,28,154924.3896499737,4,0,1,195495.76601572786,2023-01-28,0,
7807,15642408,Smith,302,Spain,Male,63,19,39723.34719276027,1,1,1,148977.5220614563,2023-09-20,0,
7808,15642409,Johnson,391,Spain,Female,39,11,156271.3463825003,2,0,0,80667.04225481169,2023-08-17,0,
7809,15642410,Williams,706,Spain,Female,28,36,114643.63784391357,1,1,0,41252.300892240964,2023-02-26,0,
7810,15642411,Smith,740,Germany,Male,50,25,182859.7261109554,2,0,0,62998.59240825958,2022-10-23,0,
7811,15642412,Brown,731,Spain,Male,71,2,144705.08276552855,1,1,1,146759.7381431967,2021-07-25,1,2023-03-13
7812,15642413,Smith,360,Spain,Male,37,17,44145.618347979034,1,1,1,77793.42724828221,2020-02-24,0,
7813,15642414,Williams,772,France,Female,22,0,234344.2053166439,2,0,0,190838.2676059223,2021-06-07,0,
7814,15642415,Jones,546,France,Female,85,18,112195.23783589083,3,0,1,116265.4326153202,2023-12-20,0,
7815,15642416,Johnson,671,Spain,Female,31,12,186140.47729911224,2,1,1,114442.0978394303,2019-06-20,0,
7816,15642417,Williams,588,France,Female,20,42,132985.4016392765,1,0,1,165287.1020255118,2019-05-14,0,
7817,15642418,Smith,323,Germany,Female,99,32,216317.86891125378,4,1,0,163504.6785047767,2021-08-22,0,
7818,15642419,Smith,705,Germany,Female,75,29,84256.3389182088,3,0,0,143665.85663605633,2022-12-21,0,
7819,15642420,Williams,607,Germany,Female,44,21,159715.9276150957,4,0,1,191375.92475368915,2021-11-14,0,
7820,15642421,Williams,671,Germany,Female,21,26,19846.56262354334,1,0,0,124359.31647265257,2023-04-03,0,
7821,15642422,Williams,514,Spain,Female,84,49,19434.982635339577,3,0,0,182087.87309351232,2022-04-28,0,
7822,15642423,Jones,561,Germany,Female,81,12,210884.4389653271,3,0,1,104677.04236220286,2022-03-10,0,
7823,15642424,Williams,645,Germany,Female,59,7,204594.28169395195,1,0,1,157154.09132661286,2023-04-28,0,
7824,15642425,Brown,712,Germany,Male,46,49,89823.34768342506,4,0,1,62135.73851098958,2023-12-25,0,
7825,15642426,Johnson,422,Germany,Male,97,1,169003.43505796476,4,1,0,173085.7061444296,2020-10-19,0,
7826,15642427,Johnson,619,France,Female,52,18,207246.21608008232,1,1,0,83500.93004913788,2022-08-31,1,2024-05-18
7827,15642428,Brown,636,Germany,Female,36,23,35963.54968446281,3,1,0,150674.89575423583,2023-01-07,0,
7828,15642429,Smith,457,Germany,Female,96,4,246184.18519231325,3,1,1,78030.05103796456,2022-09-04,0,
7829,15642430,Smith,626,France,Male,86,7,221462.90201621442,1,1,0,191581.77756177372,2023-01-04,0,
7830,15642431,Smith,364,France,Female,48,19,172728.9940123201,4,0,1,54326.6773443529,2022-01-20,0,
7831,15642432,Smith,668,Spain,Female,60,34,135807.15645101486,4,0,0,114873.00444937599,2019-06-28,0,
7832,15642433,Jones,303,France,Female,90,1,223731.54399159085,4,0,1,91020.88361775226,2021-12-15,0,
7833,15642434,Brown,359,France,Male,94,5,184832.9837970192,1,0,1,116264.7363586291,2022-03-24,0,
7834,15642435,Johnson,344,France,Female,38,15,146179.05454503934,2,0,0,61528.51777155453,2023-08-23,0,
7835,15642436,Brown,842,Germany,Male,82,46,222897.22910042474,1,0,1,110662.21753491054,2019-04-21,0,
7836,15642437,Johnson,455,Spain,Female,94,35,52654.87721731665,2,0,1,43733.036688979395,2019-05-17,0,
7837,15642438,Smith,363,Spain,Male,51,1,61093.62890681308,4,0,0,61596.190482327016,2019-08-20,0,
7838,15642439,Jones,720,Germany,Male,78,13,232528.0848069619,1,0,0,140948.78383647895,2021-09-18,0,
7839,15642440,Williams,622,Spain,Female,53,37,16774.11956829261,2,0,0,104390.20198119713,2020-04-12,0,
7840,15642441,Williams,408,Germany,Female,97,25,11539.708091050205,4,0,0,109443.06153844477,2021-01-01,0,
7841,15642442,Smith,762,France,Male,91,19,197985.53689985845,4,0,0,187700.85986796735,2020-04-25,0,
7842,15642443,Smith,846,Germany,Female,58,28,103499.18690489233,4,0,0,58707.46955138567,2021-12-27,0,
7843,15642444,Brown,550,Germany,Male,51,3,229063.9352118012,1,1,0,119316.1817906001,2021-03-24,0,
7844,15642445,Jones,809,France,Male,42,19,75172.42678759187,4,1,0,115674.28611179364,2022-06-26,0,
7845,15642446,Jones,847,France,Female,74,23,71807.95783662064,4,0,1,100131.7188507274,2021-09-20,0,
7846,15642447,Brown,740,Spain,Male,82,0,239304.22461315774,3,1,1,169403.1552145246,2019-11-19,0,
7847,15642448,Jones,753,Germany,Male,93,24,138441.9423846142,2,0,0,122035.87531601248,2021-07-10,0,
7848,15642449,Jones,573,France,Male,39,13,153427.17851598942,4,1,1,167675.6112264353,2021-06-22,0,
7849,15642450,Williams,359,Spain,Female,77,34,224519.34138734054,1,1,0,174804.7642329064,2023-03-22,0,
7850,15642451,Jones,641,Germany,Female,71,20,95204.92086731574,2,1,0,32821.91900422081,2023-12-21,0,
7851,15642452,Smith,693,France,Male,39,35,61965.347129462694,4,0,1,188809.76912511044,2022-12-26,1,2024-10-06
7852,15642453,Williams,412,France,Female,78,22,142768.03616988004,4,0,0,157362.93412949407,2023-02-19,0,
7853,15642454,Smith,520,Germany,Female,83,45,102505.43602808546,2,1,0,107179.3297178053,2020-08-28,0,
